user_id,product_id,delivery_date,subscription_tier,returned,feedback_rating
83,70,2024-11-28,Premium,False,2.0
237,481,2024-10-15,Budget,False,4.0
237,49,2024-10-15,Budget,False,4.0
237,248,2024-10-15,Budget,False,4.0
237,332,2024-10-15,Budget,False,2.0
213,2,2025-02-14,Budget,True,
213,107,2025-02-14,Budget,True,
213,372,2025-02-14,Budget,True,
213,399,2025-02-14,Budget,False,5.0
857,104,2024-10-18,Budget,False,4.0
857,89,2024-10-18,Budget,True,
857,372,2024-10-18,Budget,False,4.0
857,355,2024-10-18,Budget,True,
857,138,2024-10-18,Budget,False,2.0
867,436,2024-12-15,Mid-range,False,2.0
867,112,2024-12-15,Mid-range,False,1.0
867,15,2024-12-15,Mid-range,True,
867,343,2024-12-15,Mid-range,False,2.0
312,15,2024-10-01,Mid-range,False,4.0
312,367,2024-10-01,Mid-range,False,3.0
312,136,2024-10-01,Mid-range,False,1.0
312,391,2024-10-01,Mid-range,False,2.0
783,452,2025-03-03,Budget,False,4.0
783,103,2025-03-03,Budget,False,5.0
783,338,2025-03-03,Budget,False,5.0
699,283,2024-10-19,Budget,False,2.0
699,364,2024-10-19,Budget,False,1.0
699,455,2024-10-19,Budget,False,2.0
699,56,2024-10-19,Budget,True,
512,481,2024-09-24,Budget,True,
512,137,2024-09-24,Budget,False,1.0
512,329,2024-09-24,Budget,False,4.0
267,336,2025-02-08,Budget,False,1.0
267,332,2025-02-08,Budget,False,4.0
267,61,2025-02-08,Budget,False,2.0
267,51,2025-02-08,Budget,False,5.0
83,430,2024-12-21,Premium,True,
83,435,2024-12-21,Premium,False,4.0
83,169,2024-12-21,Premium,False,2.0
675,404,2025-02-19,Budget,False,2.0
675,47,2025-02-19,Budget,False,1.0
675,248,2025-02-19,Budget,False,4.0
675,259,2025-02-19,Budget,False,2.0
675,402,2025-02-19,Budget,True,
589,311,2024-10-04,Mid-range,True,
589,37,2024-10-04,Mid-range,False,1.0
589,158,2024-10-04,Mid-range,False,4.0
70,340,2024-12-09,Mid-range,False,2.0
70,55,2024-12-09,Mid-range,True,
70,388,2024-12-09,Mid-range,False,3.0
143,234,2024-12-29,Mid-range,False,5.0
143,466,2024-12-29,Mid-range,False,3.0
143,498,2024-12-29,Mid-range,False,2.0
143,204,2024-12-29,Mid-range,False,4.0
889,254,2025-03-10,Budget,False,5.0
889,267,2025-03-10,Budget,True,
889,129,2025-03-10,Budget,False,3.0
889,276,2025-03-10,Budget,False,5.0
785,29,2025-02-22,Mid-range,False,2.0
785,123,2025-02-22,Mid-range,True,
785,178,2025-02-22,Mid-range,False,2.0
785,431,2025-02-22,Mid-range,True,
681,145,2024-12-06,Mid-range,False,2.0
681,416,2024-12-06,Mid-range,False,1.0
681,449,2024-12-06,Mid-range,False,4.0
681,466,2024-12-06,Mid-range,False,3.0
496,67,2025-01-06,Budget,False,5.0
496,280,2025-01-06,Budget,False,4.0
496,183,2025-01-06,Budget,False,4.0
496,332,2025-01-06,Budget,False,2.0
775,410,2024-12-13,Mid-range,False,2.0
775,464,2024-12-13,Mid-range,False,2.0
775,375,2024-12-13,Mid-range,False,5.0
775,33,2024-12-13,Mid-range,True,
987,336,2024-12-24,Budget,False,2.0
987,100,2024-12-24,Budget,False,1.0
987,455,2024-12-24,Budget,False,4.0
987,206,2024-12-24,Budget,True,
987,413,2024-12-24,Budget,False,1.0
270,362,2025-03-10,Mid-range,True,
270,191,2025-03-10,Mid-range,False,2.0
270,204,2025-03-10,Mid-range,False,3.0
270,92,2025-03-10,Mid-range,False,5.0
793,161,2025-01-13,Mid-range,False,1.0
793,456,2025-01-13,Mid-range,False,5.0
793,55,2025-01-13,Mid-range,False,5.0
793,83,2025-01-13,Mid-range,False,2.0
592,79,2025-01-27,Budget,False,4.0
592,454,2025-01-27,Budget,False,3.0
592,90,2025-01-27,Budget,False,2.0
592,116,2025-01-27,Budget,False,2.0
842,409,2025-01-18,Premium,False,3.0
842,19,2025-01-18,Premium,False,4.0
842,195,2025-01-18,Premium,False,2.0
128,467,2024-10-12,Mid-range,False,2.0
128,136,2024-10-12,Mid-range,False,1.0
128,263,2024-10-12,Mid-range,False,5.0
439,29,2025-03-13,Mid-range,False,3.0
439,449,2025-03-13,Mid-range,False,5.0
439,123,2025-03-13,Mid-range,False,3.0
402,344,2025-02-22,Budget,False,3.0
402,474,2025-02-22,Budget,False,5.0
402,401,2025-02-22,Budget,False,1.0
402,338,2025-02-22,Budget,False,4.0
402,273,2025-02-22,Budget,False,4.0
775,136,2024-12-26,Mid-range,False,1.0
775,21,2024-12-26,Mid-range,False,4.0
775,186,2024-12-26,Mid-range,False,2.0
775,33,2024-12-26,Mid-range,False,5.0
497,130,2024-09-20,Mid-range,False,5.0
497,63,2024-09-20,Mid-range,False,4.0
497,323,2024-09-20,Mid-range,False,1.0
944,444,2024-11-25,Mid-range,False,1.0
944,261,2024-11-25,Mid-range,False,5.0
944,488,2024-11-25,Mid-range,False,1.0
242,495,2024-10-31,Mid-range,False,5.0
242,149,2024-10-31,Mid-range,False,1.0
242,161,2024-10-31,Mid-range,False,5.0
242,81,2024-10-31,Mid-range,True,
128,233,2024-12-11,Mid-range,False,3.0
128,155,2024-12-11,Mid-range,False,1.0
128,348,2024-12-11,Mid-range,True,
271,42,2024-12-16,Premium,False,2.0
271,24,2024-12-16,Premium,False,2.0
271,205,2024-12-16,Premium,False,4.0
271,150,2024-12-16,Premium,False,1.0
537,142,2024-10-22,Budget,False,4.0
537,116,2024-10-22,Budget,False,5.0
537,474,2024-10-22,Budget,False,3.0
537,490,2024-10-22,Budget,False,4.0
537,88,2024-10-22,Budget,False,1.0
940,420,2024-10-26,Premium,False,2.0
940,196,2024-10-26,Premium,False,5.0
940,157,2024-10-26,Premium,False,3.0
940,97,2024-10-26,Premium,True,
89,283,2024-11-02,Budget,True,
89,487,2024-11-02,Budget,False,2.0
89,189,2024-11-02,Budget,False,1.0
983,8,2024-11-27,Mid-range,False,3.0
983,348,2024-11-27,Mid-range,False,1.0
983,424,2024-11-27,Mid-range,False,4.0
983,246,2024-11-27,Mid-range,False,1.0
983,277,2024-11-27,Mid-range,False,1.0
222,355,2024-11-06,Budget,False,1.0
222,390,2024-11-06,Budget,True,
222,273,2024-11-06,Budget,False,3.0
549,181,2024-09-20,Premium,False,3.0
549,314,2024-09-20,Premium,False,4.0
549,42,2024-09-20,Premium,False,4.0
549,169,2024-09-20,Premium,False,2.0
306,450,2025-02-18,Budget,False,4.0
306,379,2025-02-18,Budget,False,4.0
306,109,2025-02-18,Budget,False,1.0
306,429,2025-02-18,Budget,False,4.0
70,249,2024-12-06,Mid-range,False,3.0
70,319,2024-12-06,Mid-range,False,3.0
70,356,2024-12-06,Mid-range,True,
84,172,2024-10-10,Mid-range,False,3.0
84,467,2024-10-10,Mid-range,False,3.0
84,246,2024-10-10,Mid-range,False,4.0
84,17,2024-10-10,Mid-range,False,4.0
84,480,2024-10-10,Mid-range,False,1.0
25,432,2025-01-02,Premium,False,2.0
25,341,2025-01-02,Premium,True,
25,222,2025-01-02,Premium,False,5.0
25,76,2025-01-02,Premium,True,
264,96,2024-11-04,Premium,True,
264,32,2024-11-04,Premium,True,
264,387,2024-11-04,Premium,False,1.0
423,355,2024-12-30,Budget,False,4.0
423,254,2024-12-30,Budget,False,2.0
423,125,2024-12-30,Budget,False,2.0
777,366,2024-12-04,Budget,True,
777,27,2024-12-04,Budget,False,3.0
777,397,2024-12-04,Budget,False,5.0
979,239,2024-10-15,Budget,False,2.0
979,407,2024-10-15,Budget,False,3.0
979,10,2024-10-15,Budget,False,3.0
212,246,2025-02-21,Mid-range,False,3.0
212,367,2025-02-21,Mid-range,False,1.0
212,304,2025-02-21,Mid-range,False,5.0
797,396,2024-10-18,Mid-range,False,4.0
797,217,2024-10-18,Mid-range,False,3.0
797,46,2024-10-18,Mid-range,False,5.0
797,340,2024-10-18,Mid-range,True,
797,482,2024-10-18,Mid-range,False,4.0
315,368,2024-09-15,Budget,False,5.0
315,490,2024-09-15,Budget,True,
315,242,2024-09-15,Budget,False,2.0
315,214,2024-09-15,Budget,True,
315,248,2024-09-15,Budget,False,5.0
297,63,2024-10-17,Mid-range,False,2.0
297,213,2024-10-17,Mid-range,True,
297,482,2024-10-17,Mid-range,False,4.0
297,245,2024-10-17,Mid-range,False,2.0
619,182,2025-01-30,Mid-range,False,2.0
619,123,2025-01-30,Mid-range,False,1.0
619,13,2025-01-30,Mid-range,False,2.0
792,386,2024-10-27,Mid-range,False,2.0
792,148,2024-10-27,Mid-range,False,4.0
792,482,2024-10-27,Mid-range,False,1.0
971,142,2025-01-08,Budget,False,2.0
971,370,2025-01-08,Budget,False,5.0
971,189,2025-01-08,Budget,False,2.0
971,159,2025-01-08,Budget,False,1.0
48,210,2024-10-07,Premium,False,5.0
48,363,2024-10-07,Premium,False,3.0
48,122,2024-10-07,Premium,False,5.0
48,320,2024-10-07,Premium,False,1.0
48,70,2024-10-07,Premium,False,5.0
833,435,2024-11-29,Premium,False,5.0
833,341,2024-11-29,Premium,True,
833,205,2024-11-29,Premium,False,1.0
352,16,2024-12-07,Budget,True,
352,481,2024-12-07,Budget,False,2.0
352,137,2024-12-07,Budget,True,
352,359,2024-12-07,Budget,False,4.0
19,49,2024-10-03,Budget,False,2.0
19,141,2024-10-03,Budget,False,2.0
19,133,2024-10-03,Budget,False,1.0
19,111,2024-10-03,Budget,False,2.0
72,316,2025-01-26,Budget,False,2.0
72,160,2025-01-26,Budget,False,3.0
72,56,2025-01-26,Budget,False,2.0
88,32,2025-01-21,Premium,True,
88,139,2025-01-21,Premium,True,
88,384,2025-01-21,Premium,False,5.0
88,326,2025-01-21,Premium,False,1.0
959,17,2024-12-31,Mid-range,False,4.0
959,386,2024-12-31,Mid-range,False,4.0
959,323,2024-12-31,Mid-range,False,2.0
959,304,2024-12-31,Mid-range,False,4.0
991,267,2025-01-23,Budget,False,5.0
991,485,2025-01-23,Budget,False,4.0
991,103,2025-01-23,Budget,False,4.0
991,450,2025-01-23,Budget,False,4.0
380,2,2025-02-14,Budget,False,5.0
380,463,2025-02-14,Budget,False,4.0
380,472,2025-02-14,Budget,True,
380,192,2025-02-14,Budget,True,
380,137,2025-02-14,Budget,False,4.0
281,364,2024-12-10,Budget,False,2.0
281,230,2024-12-10,Budget,True,
281,141,2024-12-10,Budget,True,
281,35,2024-12-10,Budget,False,3.0
281,265,2024-12-10,Budget,True,
115,228,2024-12-11,Mid-range,True,
115,182,2024-12-11,Mid-range,False,1.0
115,158,2024-12-11,Mid-range,False,4.0
817,246,2025-02-11,Mid-range,False,1.0
817,357,2025-02-11,Mid-range,False,4.0
817,284,2025-02-11,Mid-range,True,
817,48,2025-02-11,Mid-range,False,3.0
817,297,2025-02-11,Mid-range,False,5.0
710,495,2025-02-08,Mid-range,False,2.0
710,391,2025-02-08,Mid-range,False,1.0
710,233,2025-02-08,Mid-range,False,1.0
710,444,2025-02-08,Mid-range,False,2.0
710,449,2025-02-08,Mid-range,False,4.0
62,442,2024-09-26,Mid-range,True,
62,136,2024-09-26,Mid-range,True,
62,282,2024-09-26,Mid-range,True,
62,334,2024-09-26,Mid-range,False,3.0
62,343,2024-09-26,Mid-range,True,
697,432,2025-01-24,Premium,True,
697,382,2025-01-24,Premium,False,5.0
697,42,2025-01-24,Premium,False,3.0
697,196,2025-01-24,Premium,False,5.0
511,461,2025-01-26,Mid-range,False,2.0
511,290,2025-01-26,Mid-range,False,2.0
511,161,2025-01-26,Mid-range,False,3.0
511,286,2025-01-26,Mid-range,False,5.0
511,375,2025-01-26,Mid-range,False,3.0
424,151,2025-02-07,Budget,False,3.0
424,141,2025-02-07,Budget,False,2.0
424,183,2025-02-07,Budget,False,3.0
808,429,2024-12-14,Budget,False,1.0
808,90,2024-12-14,Budget,False,5.0
808,470,2024-12-14,Budget,True,
514,358,2025-02-01,Premium,False,2.0
514,462,2025-02-01,Premium,False,2.0
514,4,2025-02-01,Premium,False,3.0
514,60,2025-02-01,Premium,False,3.0
196,457,2024-10-04,Mid-range,False,5.0
196,484,2024-10-04,Mid-range,False,5.0
196,357,2024-10-04,Mid-range,False,2.0
196,135,2024-10-04,Mid-range,False,4.0
196,488,2024-10-04,Mid-range,False,3.0
899,383,2024-10-12,Mid-range,True,
899,176,2024-10-12,Mid-range,False,1.0
899,277,2024-10-12,Mid-range,False,3.0
71,389,2024-10-15,Mid-range,True,
71,147,2024-10-15,Mid-range,False,3.0
71,33,2024-10-15,Mid-range,False,5.0
71,127,2024-10-15,Mid-range,False,4.0
71,412,2024-10-15,Mid-range,False,3.0
558,393,2025-02-28,Mid-range,False,1.0
558,55,2025-02-28,Mid-range,False,3.0
558,21,2025-02-28,Mid-range,False,2.0
558,152,2025-02-28,Mid-range,False,1.0
420,219,2024-10-22,Mid-range,False,5.0
420,18,2024-10-22,Mid-range,False,2.0
420,480,2024-10-22,Mid-range,False,4.0
420,357,2024-10-22,Mid-range,False,5.0
125,130,2024-09-27,Mid-range,True,
125,178,2024-09-27,Mid-range,True,
125,145,2024-09-27,Mid-range,False,2.0
125,20,2024-09-27,Mid-range,True,
4,26,2025-03-11,Premium,False,3.0
4,165,2025-03-11,Premium,False,1.0
4,97,2025-03-11,Premium,False,3.0
4,169,2025-03-11,Premium,False,5.0
17,174,2024-10-16,Budget,False,3.0
17,377,2024-10-16,Budget,True,
17,71,2024-10-16,Budget,False,3.0
34,80,2025-01-18,Premium,True,
34,324,2025-01-18,Premium,True,
34,64,2025-01-18,Premium,False,4.0
291,350,2024-12-12,Mid-range,False,1.0
291,334,2024-12-12,Mid-range,False,2.0
291,495,2024-12-12,Mid-range,True,
291,340,2024-12-12,Mid-range,False,5.0
291,441,2024-12-12,Mid-range,False,4.0
499,400,2024-10-26,Premium,False,3.0
499,222,2024-10-26,Premium,False,2.0
499,64,2024-10-26,Premium,False,2.0
43,189,2024-11-30,Budget,False,2.0
43,399,2024-11-30,Budget,False,5.0
43,40,2024-11-30,Budget,True,
43,329,2024-11-30,Budget,False,2.0
676,465,2025-03-01,Mid-range,False,5.0
676,442,2025-03-01,Mid-range,True,
676,186,2025-03-01,Mid-range,False,1.0
676,245,2025-03-01,Mid-range,True,
676,421,2025-03-01,Mid-range,True,
659,444,2024-10-19,Mid-range,True,
659,416,2024-10-19,Mid-range,False,5.0
659,146,2024-10-19,Mid-range,False,5.0
659,251,2024-10-19,Mid-range,False,2.0
354,250,2024-10-30,Premium,False,1.0
354,64,2024-10-30,Premium,True,
354,226,2024-10-30,Premium,False,5.0
354,432,2024-10-30,Premium,False,1.0
354,395,2024-10-30,Premium,True,
751,10,2024-12-09,Budget,False,2.0
751,377,2024-12-09,Budget,False,5.0
751,390,2024-12-09,Budget,False,2.0
751,406,2024-12-09,Budget,False,1.0
225,225,2025-02-11,Budget,True,
225,255,2025-02-11,Budget,True,
225,44,2025-02-11,Budget,False,4.0
225,426,2025-02-11,Budget,False,2.0
225,305,2025-02-11,Budget,False,1.0
888,454,2025-02-20,Budget,False,4.0
888,206,2025-02-20,Budget,True,
888,490,2025-02-20,Budget,True,
888,271,2025-02-20,Budget,False,3.0
395,416,2024-09-24,Mid-range,True,
395,164,2024-09-24,Mid-range,True,
395,453,2024-09-24,Mid-range,False,1.0
298,87,2024-10-31,Budget,False,3.0
298,209,2024-10-31,Budget,False,2.0
298,418,2024-10-31,Budget,False,4.0
298,170,2024-10-31,Budget,False,4.0
231,81,2024-10-02,Mid-range,True,
231,282,2024-10-02,Mid-range,False,5.0
231,391,2024-10-02,Mid-range,False,5.0
231,135,2024-10-02,Mid-range,False,1.0
231,444,2024-10-02,Mid-range,True,
972,295,2025-01-24,Budget,False,5.0
972,474,2025-01-24,Budget,False,5.0
972,452,2025-01-24,Budget,False,5.0
972,262,2025-01-24,Budget,False,1.0
988,454,2024-12-14,Budget,True,
988,74,2024-12-14,Budget,False,1.0
988,111,2024-12-14,Budget,False,2.0
988,390,2024-12-14,Budget,False,3.0
988,104,2024-12-14,Budget,False,2.0
678,287,2024-10-16,Budget,False,4.0
678,9,2024-10-16,Budget,True,
678,454,2024-10-16,Budget,False,1.0
678,365,2024-10-16,Budget,True,
229,234,2024-11-02,Mid-range,False,2.0
229,197,2024-11-02,Mid-range,False,4.0
229,466,2024-11-02,Mid-range,False,5.0
488,344,2025-01-21,Budget,True,
488,239,2025-01-21,Budget,False,5.0
488,328,2025-01-21,Budget,False,4.0
734,466,2025-02-01,Mid-range,False,2.0
734,198,2025-02-01,Mid-range,False,4.0
734,147,2025-02-01,Mid-range,False,4.0
281,153,2024-10-12,Budget,True,
281,471,2024-10-12,Budget,False,2.0
281,3,2024-10-12,Budget,False,3.0
281,230,2024-10-12,Budget,False,1.0
730,143,2024-12-05,Mid-range,False,5.0
730,121,2024-12-05,Mid-range,False,2.0
730,417,2024-12-05,Mid-range,False,3.0
730,136,2024-12-05,Mid-range,False,2.0
730,261,2024-12-05,Mid-range,True,
307,254,2024-11-21,Budget,True,
307,71,2024-11-21,Budget,False,5.0
307,111,2024-11-21,Budget,False,3.0
307,103,2024-11-21,Budget,False,2.0
307,223,2024-11-21,Budget,False,4.0
136,137,2025-02-04,Budget,False,2.0
136,180,2025-02-04,Budget,True,
136,224,2025-02-04,Budget,True,
136,403,2025-02-04,Budget,False,1.0
136,470,2025-02-04,Budget,False,3.0
34,42,2024-09-30,Premium,True,
34,353,2024-09-30,Premium,False,3.0
34,57,2024-09-30,Premium,False,3.0
779,140,2025-03-01,Mid-range,False,3.0
779,282,2025-03-01,Mid-range,False,3.0
779,296,2025-03-01,Mid-range,False,5.0
779,245,2025-03-01,Mid-range,False,1.0
779,453,2025-03-01,Mid-range,True,
822,209,2025-02-06,Budget,False,3.0
822,132,2025-02-06,Budget,True,
822,56,2025-02-06,Budget,False,2.0
822,95,2025-02-06,Budget,False,1.0
822,101,2025-02-06,Budget,False,5.0
467,202,2024-10-06,Mid-range,False,2.0
467,293,2024-10-06,Mid-range,True,
467,318,2024-10-06,Mid-range,False,1.0
467,456,2024-10-06,Mid-range,True,
467,269,2024-10-06,Mid-range,False,3.0
890,89,2025-01-13,Budget,False,2.0
890,10,2025-01-13,Budget,False,2.0
890,190,2025-01-13,Budget,False,5.0
817,367,2025-01-05,Mid-range,False,3.0
817,479,2025-01-05,Mid-range,False,5.0
817,156,2025-01-05,Mid-range,False,5.0
817,388,2025-01-05,Mid-range,False,1.0
588,387,2024-09-26,Premium,False,4.0
588,175,2024-09-26,Premium,False,3.0
588,324,2024-09-26,Premium,True,
588,181,2024-09-26,Premium,False,1.0
588,420,2024-09-26,Premium,False,1.0
582,103,2024-10-10,Budget,False,3.0
582,338,2024-10-10,Budget,True,
582,100,2024-10-10,Budget,False,3.0
582,160,2024-10-10,Budget,False,2.0
781,32,2025-01-02,Premium,False,1.0
781,378,2025-01-02,Premium,False,3.0
781,326,2025-01-02,Premium,False,4.0
121,227,2025-01-23,Premium,False,3.0
121,351,2025-01-23,Premium,False,5.0
121,110,2025-01-23,Premium,False,4.0
121,400,2025-01-23,Premium,False,2.0
220,379,2024-10-17,Budget,False,2.0
220,463,2024-10-17,Budget,True,
220,232,2024-10-17,Budget,True,
220,285,2024-10-17,Budget,False,3.0
13,400,2024-09-16,Premium,False,2.0
13,314,2024-09-16,Premium,True,
13,194,2024-09-16,Premium,False,5.0
898,78,2024-12-09,Mid-range,False,5.0
898,339,2024-12-09,Mid-range,False,5.0
898,228,2024-12-09,Mid-range,False,1.0
705,376,2025-01-30,Premium,True,
705,387,2025-01-30,Premium,False,2.0
705,378,2025-01-30,Premium,False,2.0
271,122,2025-01-07,Premium,False,2.0
271,240,2025-01-07,Premium,False,3.0
271,376,2025-01-07,Premium,False,1.0
271,195,2025-01-07,Premium,False,1.0
888,67,2024-10-16,Budget,False,3.0
888,16,2024-10-16,Budget,True,
888,141,2024-10-16,Budget,False,2.0
190,374,2025-02-13,Budget,False,3.0
190,2,2025-02-13,Budget,False,5.0
190,280,2025-02-13,Budget,False,2.0
190,447,2025-02-13,Budget,False,1.0
58,373,2024-10-19,Premium,False,2.0
58,60,2024-10-19,Premium,True,
58,94,2024-10-19,Premium,False,4.0
483,408,2024-10-08,Budget,True,
483,401,2024-10-08,Budget,False,5.0
483,47,2024-10-08,Budget,False,2.0
280,493,2024-09-23,Budget,False,3.0
280,6,2024-09-23,Budget,True,
280,316,2024-09-23,Budget,False,4.0
729,218,2024-09-19,Budget,False,2.0
729,346,2024-09-19,Budget,False,4.0
729,225,2024-09-19,Budget,False,4.0
729,74,2024-09-19,Budget,False,4.0
116,436,2025-01-20,Mid-range,False,1.0
116,491,2025-01-20,Mid-range,False,5.0
116,279,2025-01-20,Mid-range,True,
622,347,2024-11-13,Premium,True,
622,300,2024-11-13,Premium,False,4.0
622,30,2024-11-13,Premium,True,
622,59,2024-11-13,Premium,False,5.0
622,398,2024-11-13,Premium,False,3.0
189,356,2024-12-09,Mid-range,False,4.0
189,350,2024-12-09,Mid-range,True,
189,494,2024-12-09,Mid-range,False,2.0
817,23,2025-02-07,Mid-range,False,5.0
817,312,2025-02-07,Mid-range,False,2.0
817,464,2025-02-07,Mid-range,False,5.0
470,209,2025-02-03,Budget,False,2.0
470,34,2025-02-03,Budget,True,
470,141,2025-02-03,Budget,False,4.0
174,254,2025-01-02,Budget,True,
174,177,2025-01-02,Budget,False,2.0
174,260,2025-01-02,Budget,False,1.0
435,305,2025-02-02,Budget,False,2.0
435,101,2025-02-02,Budget,False,3.0
435,225,2025-02-02,Budget,False,5.0
435,6,2025-02-02,Budget,True,
435,5,2025-02-02,Budget,False,3.0
711,314,2025-02-27,Premium,False,5.0
711,210,2025-02-27,Premium,False,5.0
711,165,2025-02-27,Premium,False,3.0
711,322,2025-02-27,Premium,True,
711,139,2025-02-27,Premium,False,1.0
386,211,2024-12-26,Mid-range,False,5.0
386,52,2024-12-26,Mid-range,False,2.0
386,185,2024-12-26,Mid-range,False,3.0
386,249,2024-12-26,Mid-range,False,1.0
386,193,2024-12-26,Mid-range,False,1.0
91,28,2025-02-11,Premium,False,5.0
91,4,2025-02-11,Premium,False,1.0
91,462,2025-02-11,Premium,False,5.0
987,345,2025-02-20,Budget,False,4.0
987,346,2025-02-20,Budget,False,5.0
987,500,2025-02-20,Budget,True,
987,61,2025-02-20,Budget,False,2.0
147,216,2024-11-15,Mid-range,True,
147,155,2024-11-15,Mid-range,True,
147,436,2024-11-15,Mid-range,False,4.0
147,433,2024-11-15,Mid-range,False,4.0
324,259,2024-12-05,Budget,True,
324,35,2024-12-05,Budget,False,5.0
324,328,2024-12-05,Budget,False,5.0
324,243,2024-12-05,Budget,True,
324,470,2024-12-05,Budget,False,2.0
324,109,2024-09-18,Budget,False,3.0
324,241,2024-09-18,Budget,False,3.0
324,231,2024-09-18,Budget,False,2.0
324,120,2024-09-18,Budget,True,
175,230,2024-10-11,Budget,False,5.0
175,56,2024-10-11,Budget,False,2.0
175,434,2024-10-11,Budget,False,2.0
18,164,2024-11-11,Mid-range,False,5.0
18,178,2024-11-11,Mid-range,False,1.0
18,335,2024-11-11,Mid-range,False,2.0
18,306,2024-11-11,Mid-range,False,3.0
584,328,2025-03-10,Budget,True,
584,206,2025-03-10,Budget,False,4.0
584,404,2025-03-10,Budget,True,
584,295,2025-03-10,Budget,False,2.0
584,2,2025-03-10,Budget,False,2.0
897,414,2024-09-15,Budget,False,1.0
897,248,2024-09-15,Budget,False,5.0
897,95,2024-09-15,Budget,False,4.0
897,67,2024-09-15,Budget,True,
333,361,2025-01-20,Budget,False,5.0
333,242,2025-01-20,Budget,False,4.0
333,241,2025-01-20,Budget,False,4.0
656,279,2024-09-25,Mid-range,False,1.0
656,155,2024-09-25,Mid-range,False,4.0
656,391,2024-09-25,Mid-range,False,2.0
656,127,2024-09-25,Mid-range,False,2.0
656,296,2024-09-25,Mid-range,True,
281,40,2024-10-07,Budget,True,
281,452,2024-10-07,Budget,True,
281,472,2024-10-07,Budget,False,3.0
281,232,2024-10-07,Budget,True,
281,86,2024-10-07,Budget,False,1.0
412,328,2024-11-30,Budget,False,2.0
412,40,2024-11-30,Budget,False,1.0
412,106,2024-11-30,Budget,False,5.0
145,195,2025-02-04,Premium,True,
145,70,2025-02-04,Premium,False,2.0
145,427,2025-02-04,Premium,True,
817,275,2025-02-10,Mid-range,True,
817,155,2025-02-10,Mid-range,True,
817,417,2025-02-10,Mid-range,False,5.0
817,457,2025-02-10,Mid-range,True,
817,350,2025-02-10,Mid-range,False,2.0
863,381,2024-10-31,Mid-range,False,3.0
